County,State,MUAP_Code,MUAP_Service_Area,MUAP_Status,Designation_Date,MUAP_Update_Date,MUAP_Withdrawal_Date,IMU_Score,Population_Type,MUAP_Component_Geo_Name,MUAP_Component_Geo_Type_Code,Pct_Pop_Below_Poverty,Poverty_IMU_Score,Pct_Pop_65_Over,Pop_65_Over_IMU_Score,Infant_Mortality_Rate,Infant_Mortality_IMU_Score,MUAP_Designation_Population,MUAP_Total_Resident_Population,Providers_per_1000,Provider_Ratio_per_1000,Provider_Ratio_IMU_Score,MUA_count
Aransas County,Texas,48007,Aransas County,Designated,7/27/04,3/6/24,,46.0,Medically Underserved Area,Aransas,SCTY,22.8,12.2,26.7,4.0,0.0,26.0,23806.0,,0.205,,4.1,1
Garza County,Texas,48169,Garza County,Designated,5/5/97,6/21/24,,51.0,Medically Underserved Area,Garza,SCTY,21.6,13.6,19.8,11.1,0.0,26.0,4326.0,,0.0,,0.0,1
Nueces County,Texas,48355005900,MUA- Robstown/Southwest Nueces,Designated,5/25/07,4/13/18,,59.2,Medically Underserved Area,59,CT,20.6,13.6,12.4,19.1,4.8,26.0,24888.0,,0.08,,0.5,1
Nueces County,Texas,48355006000,MUA- Robstown/Southwest Nueces,Designated,5/25/07,4/13/18,,59.2,Medically Underserved Area,60,CT,20.6,13.6,12.4,19.1,4.8,26.0,24888.0,,0.08,,0.5,1
Dallas County,Texas,48113017003,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,170.03,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016703,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,167.03,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113017004,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,170.04,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016704,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,167.04,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016705,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,167.05,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016802,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,168.02,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016803,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,168.03,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016804,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,168.04,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016902,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,169.02,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113017101,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,171.01,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113017102,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,171.02,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113016903,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,169.03,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Dallas County,Texas,48113017001,Southeast Dallas County,Designated,12/23/19,12/23/19,,61.0,Medically Underserved Area,170.01,CT,19.3,14.9,6.9,20.0,6.6,26.0,85555.0,,0.047,,0.0,1
Kenedy County,Texas,48261,Kenedy County,Designated,11/1/78,5/10/24,,51.0,Medically Underserved Area,Kenedy,SCTY,2.0,23.7,28.1,1.7,0.0,26.0,391.0,,0.0,,0.0,1
Van Zandt County,Texas,48467,Van Zandt County,Designated,11/1/78,6/11/24,,56.0,Medically Underserved Area,Van Zandt,SCTY,12.7,18.7,20.1,9.8,6.776,26.0,55010.0,,0.127,,1.5,1
San Augustine County,Texas,48405,San Augustine County,Designated,11/1/78,5/23/24,,45.0,Medically Underserved Area,San Augustine,SCTY,26.4,9.3,25.6,5.1,0.0,26.0,8000.0,,0.25,,4.1,1
Milam County,Texas,48331,Milam County,Designated,11/1/78,5/11/24,,57.0,Medically Underserved Area,Milam,SCTY,15.6,17.4,20.0,9.8,0.0,26.0,24275.0,,0.247,,4.1,1
Jones County,Texas,48253,Jones County,Designated,11/1/78,5/10/24,,48.0,Medically Underserved Area,Jones,SCTY,11.4,20.0,22.8,8.0,15.189,19.5,12741.0,,0.078,,0.5,1
Leon County,Texas,48289,Leon County,Designated,11/1/78,5/10/24,,49.0,Medically Underserved Area,Leon,SCTY,17.7,16.2,24.4,6.1,0.0,26.0,17241.0,,0.087,,0.5,1
Bandera County,Texas,48019,Bandera County,Designated,11/1/78,3/6/24,,52.0,Medically Underserved Area,Bandera,SCTY,13.8,18.7,27.4,2.8,0.0,26.0,22260.0,,0.225,,4.1,1
Burnet County,Texas,48053960200,Burnet Service Area,Designated,3/18/20,3/18/20,,59.0,Medically Underserved Area,9602,CT,16.8,16.2,19.7,11.1,4.916,26.0,21016.0,,0.258,,5.7,1
Burnet County,Texas,48053960300,Burnet Service Area,Designated,3/18/20,3/18/20,,59.0,Medically Underserved Area,9603,CT,16.8,16.2,19.7,11.1,4.916,26.0,21016.0,,0.258,,5.7,1
Burnet County,Texas,48053960400,Burnet Service Area,Designated,3/18/20,3/18/20,,59.0,Medically Underserved Area,9604,CT,16.8,16.2,19.7,11.1,4.916,26.0,21016.0,,0.258,,5.7,1
Burnet County,Texas,48053960100,Burnet Service Area,Designated,3/18/20,3/18/20,,59.0,Medically Underserved Area,9601,CT,16.8,16.2,19.7,11.1,4.916,26.0,21016.0,,0.258,,5.7,1
Jeff Davis County,Texas,48243,Jeff Davis County,Designated,11/1/78,5/2/24,,47.0,Medically Underserved Area,Jeff Davis,SCTY,19.0,14.9,39.2,0.0,0.0,26.0,2184.0,,0.275,,5.7,1
Robertson County,Texas,48395,Robertson County,Designated,11/1/78,5/23/24,,57.0,Medically Underserved Area,Robertson,SCTY,14.6,17.4,18.9,12.8,0.0,26.0,16888.0,,0.059,,0.5,1
Karnes County,Texas,48255,Karnes Countty,Designated,11/1/78,7/6/18,,57.1,Medically Underserved Area,Karnes,SCTY,24.0,10.9,16.1,16.1,0.0,26.0,12211.0,,0.242,,4.1,1
El Paso County,Texas,48141001109,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.09,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001900,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,19,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001110,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.1,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001700,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,17,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001800,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,18,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001501,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,15.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001502,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,15.02,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001600,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,16,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141000600,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,6,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141000800,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,8,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141000401,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,4.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141000403,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,4.03,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001001,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,10.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001112,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.12,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001113,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.13,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001107,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.07,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001111,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.11,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001114,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.14,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001202,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,12.02,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001203,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,12.03,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001115,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.15,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001201,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,12.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001301,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,13.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001302,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,13.02,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001400,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,14,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002201,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,22.01,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002000,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,20,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002100,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,21,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002300,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,23,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002400,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,24,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002800,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,28,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002900,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,29,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002600,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,26,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002202,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,22.02,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001104,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,11.04,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141001002,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,10.02,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141010213,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,102.13,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141010214,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,102.14,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141010215,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,102.15,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141010217,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,102.17,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141002500,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,25,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
El Paso County,Texas,48141000900,LI - West El Paso,Designated,3/18/20,3/18/20,,57.0,MUP Low Income,9,CT,23.6,12.2,14.0,18.7,4.597,26.0,87171.0,,0.073,,0.5,1
Stonewall County,Texas,48433,Stonewall County,Designated,11/1/78,5/13/19,,59.6,Medically Underserved Area,Stonewall,SCTY,18.8,14.9,22.9,8.0,0.0,26.0,1172.0,,0.427,,10.7,1
Harris County,Texas,48201220900,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2209,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201530400,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,5304,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201530500,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,5305,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220300,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2203,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220400,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2204,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201530300,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,5303,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201223100,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2231,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222700,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2227,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222800,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2228,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222503,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2225.03,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222600,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2226,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222502,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2225.02,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222900,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2229,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201223001,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2230.01,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201223002,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2230.02,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222401,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2224.01,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222402,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2224.02,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222501,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2225.01,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222300,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2223,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222200,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2222,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222100,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2221,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201222000,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2220,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220200,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2202,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221800,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2218,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221900,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2219,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220600,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2206,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220700,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2207,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220100,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2201,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220500,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2205,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201220800,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2208,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221000,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2210,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221100,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2211,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221200,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2212,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221300,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2213,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221400,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2214,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221500,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2215,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221600,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2216,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201221700,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,2217,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201530600,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,5306,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Harris County,Texas,48201530700,Houston-North,Designated,9/6/19,9/6/19,,53.6,Medically Underserved Area,5307,CT,36.2,3.4,7.6,20.1,6.1,26.0,188865.0,,0.225,,4.1,1
Bexar County,Texas,48029130800,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1308,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130900,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1309,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130600,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1306,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130402,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1304.02,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130500,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1305,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130200,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1302,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029140400,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1404,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029141200,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1412,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029140500,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1405,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029141300,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1413,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029131300,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1313,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029140700,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1407,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029191900,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1919,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130300,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1303,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029131000,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1310,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029131100,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1311,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029140600,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1406,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029130401,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1304.01,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029141403,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1414.03,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
Bexar County,Texas,48029141402,San Antonio East,Designated,12/23/19,12/23/19,,59.0,Medically Underserved Area,1414.02,CT,29.7,7.8,12.1,19.1,6.2,26.0,100005.0,,0.256,,5.7,1
